Sample-#, CA-V, CA-I, CB-V, CB-I 
0.01056, 0.500247240067, 9.73698869348, 1.27403533459, -0.44201410492
0.01057, 0.500247240067, 9.53422486782, 1.27013325691, -0.410768407164
0.01058, 0.500169098377, 9.65900253505, 1.2663872242, -0.465448363684
0.01059, 0.500169098377, 9.62780788541, 1.26240706444, -0.496694061439
0.0106, 0.500169098377, 9.64340567589, 1.25873911381, -0.504505471326
0.01061, 0.500247240067, 9.69019718468, 1.25499308109, -0.434202665929
0.01062, 0.500169098377, 9.82277281582, 1.2511690855, -0.434202665929
0.01063, 0.500090956688, 9.75258555263, 1.24742305279, -0.527939759195
0.01064, 0.500090956688, 9.66680143028, 1.24375510216, -0.434202665929
0.01065, 0.500247240067, 9.67460032552, 1.24000918865, -0.473259802675
0.01066, 0.500247240067, 9.62000992149, 1.23626315594, -0.543562578969
0.01067, 0.500325381756, 9.72918979824, 1.23267316818, -0.504505471326
0.01068, 0.500325381756, 9.63560678065, 1.22900521755, -0.512316939421
0.01069, 0.500325381756, 9.70579404384, 1.22533726692, -0.410768407164
0.0107, 0.500247240067, 9.77598130703, 1.22166931629, -0.434202665929
0.01071, 0.500325381756, 9.66680143028, 1.21815752983, -0.504505471326
0.01072, 0.500169098377, 9.62000992149, 1.21448945999, -0.379522709409
0.01073, 0.500247240067, 9.67460032552, 1.21097767353, -0.426391256042
0.01074, 0.500169098377, 9.63560678065, 1.20738768578, -0.504505471326
0.01075, 0.500247240067, 9.62780788541, 1.20395386219, -0.465448363684
0.01076, 0.500247240067, 9.62780788541, 1.20044207573, -0.402956997277
0.01077, 0.500247240067, 9.56541951746, 1.19685208797, -0.473259802675
0.01078, 0.500325381756, 9.79937706143, 1.19349634647, -0.348277011653
0.01079, 0.500247240067, 9.66680143028, 1.19006252289, -0.512316939421
0.0108, 0.500247240067, 9.62000992149, 1.18655061722, -0.504505471326
0.01081, 0.50040346384, 9.60441213101, 1.18311679363, -0.512316939421
0.01082, 0.500325381756, 9.71359293908, 1.17976093292, -0.473259802675
0.01083, 0.500247240067, 9.72139183432, 1.17632710934, -0.520128349308
0.01084, 0.500247240067, 9.66680143028, 1.17304944992, -0.535751169082
0.01085, 0.500247240067, 9.82277281582, 1.16961550713, -0.551374047063
0.01086, 0.500247240067, 9.77598130703, 1.16633784771, -0.488882651553
0.01087, 0.500247240067, 9.69799607992, 1.162981987, -0.395145558286
0.01088, 0.500247240067, 9.66680143028, 1.15970432758, -0.598242564593
0.01089, 0.500169098377, 9.79157909751, 1.15642654896, -0.44201410492
0.0109, 0.500169098377, 9.60441213101, 1.15307068825, -0.481071212562
0.01091, 0.500325381756, 9.73698869348, 1.14987099171, -0.465448363684
0.01092, 0.500247240067, 9.70579404384, 1.14674937725, -0.465448363684
0.01093, 0.500247240067, 9.74478758872, 1.14339351654, -0.465448363684
0.01094, 0.500325381756, 9.71359293908, 1.14019382, -0.55918545695
0.01095, 0.500325381756, 9.71359293908, 1.13715028763, -0.434202665929
0.01096, 0.500169098377, 9.67460032552, 1.133872509, -0.434202665929
0.01097, 0.500169098377, 9.62000992149, 1.13075077534, -0.426391256042
0.01098, 0.500169098377, 9.63560678065, 1.12762916088, -0.457636953797
0.01099, 0.500169098377, 9.61221102625, 1.12442946434, -0.574808276724
0.011, 0.500247240067, 9.69799607992, 1.12130773067, -0.527939759195
0.01101, 0.500247240067, 9.65900253505, 1.1182641983, -0.402956997277
0.01102, 0.500247240067, 9.64340567589, 1.11514246464, -0.535751169082
0.01103, 0.500247240067, 9.65120457113, 1.11209881306, -0.512316939421
0.01104, 0.500247240067, 9.76818334311, 1.10905528069, -0.457636953797
0.01105, 0.500247240067, 9.77598130703, 1.1060116291, -0.543562578969
0.01106, 0.500247240067, 9.79937706143, 1.10296797752, -0.465448363684
0.01107, 0.500169098377, 9.68239828944, 1.10008049011, -0.473259802675
0.01108, 0.500325381756, 9.71359293908, 1.09711492062, -0.481071212562
0.01109, 0.500247240067, 9.73698869348, 1.09407126904, -0.473259802675
0.0111, 0.500247240067, 9.84616857022, 1.09110569954, -0.426391256042
0.01111, 0.500247240067, 9.64340567589, 1.08814013004, -0.527939759195
0.01112, 0.500325381756, 9.69019718468, 1.08525252342, -0.512316939421
0.01113, 0.500169098377, 9.65900253505, 1.08228695393, -0.551374047063
0.01114, 0.500247240067, 9.62000992149, 1.07939946651, -0.543562578969
0.01115, 0.500169098377, 9.64340567589, 1.07658994198, -0.520128349308
0.01116, 0.500169098377, 9.76038444787, 1.07370233536, -0.473259802675
0.01117, 0.500247240067, 9.72139183432, 1.07081484795, -0.434202665929
0.01118, 0.500325381756, 9.62780788541, 1.06792724133, -0.434202665929
0.01119, 0.500247240067, 9.65900253505, 1.06519579887, -0.473259802675
0.0112, 0.500247240067, 9.8383706063, 1.06238627434, -0.543562578969
0.01121, 0.500247240067, 9.61221102625, 1.05957686901, -0.512316939421
0.01122, 0.500325381756, 9.67460032552, 1.05676734447, -0.481071212562
0.01123, 0.500169098377, 9.66680143028, 1.05403590202, -0.3873341484
0.01124, 0.500247240067, 9.62780788541, 1.05130445957, -0.504505471326
0.01125, 0.500325381756, 9.77598130703, 1.04849493504, -0.3873341484
0.01126, 0.500169098377, 9.72139183432, 1.04576349258, -0.512316939421
0.01127, 0.500169098377, 9.70579404384, 1.04311001301, -0.426391256042
0.01128, 0.500169098377, 9.66680143028, 1.04037857056, -0.574808276724
0.01129, 0.500247240067, 9.70579404384, 1.03764712811, -0.535751169082
0.0113, 0.500325381756, 9.68239828944, 1.03499364853, -0.520128349308
0.01131, 0.500169098377, 9.69799607992, 1.03234028816, -0.44201410492
0.01132, 0.500247240067, 9.63560678065, 1.02976489067, -0.496694061439
0.01133, 0.500169098377, 9.71359293908, 1.02703344822, -0.520128349308
0.01134, 0.500325381756, 9.76818334311, 1.02438008785, -0.481071212562
0.01135, 0.500325381756, 9.74478758872, 1.02180469036, -0.457636953797
0.01136, 0.500247240067, 9.70579404384, 1.01922941208, -0.465448363684
0.01137, 0.500325381756, 9.5498226583, 1.0165759325, -0.551374047063
0.01138, 0.500169098377, 9.70579404384, 1.0140786171, -0.504505471326
0.01139, 0.500247240067, 9.62780788541, 1.01158130169, -0.473259802675
0.0114, 0.500169098377, 9.73698869348, 1.0090059042, -0.637299672235
0.01141, 0.500247240067, 9.74478758872, 1.00643050671, -0.527939759195
0.01142, 0.500169098377, 9.69799607992, 1.00385510921, -0.566996866837
0.01143, 0.500169098377, 9.65900253505, 1.00151383877, -0.582619744819
0.01144, 0.500247240067, 9.76038444787, 0.998938500881, -0.473259802675
0.01145, 0.500247240067, 9.73698869348, 0.996519207954, -0.551374047063
0.01146, 0.500169098377, 9.69799607992, 0.994021892548, -0.512316939421
0.01147, 0.500325381756, 9.76038444787, 0.991602599621, -0.504505471326
0.01148, 0.500247240067, 9.75258555263, 0.989105284214, -0.395145558286
0.01149, 0.500247240067, 9.65900253505, 0.986685991287, -0.465448363684
0.0115, 0.500247240067, 9.74478758872, 0.98426669836, -0.465448363684
0.01151, 0.500247240067, 9.74478758872, 0.981847405434, -0.512316939421
0.01152, 0.500325381756, 9.65900253505, 0.979428112507, -0.488882651553
0.01153, 0.500169098377, 9.5732184127, 0.97708684206, -0.481071212562
0.01154, 0.500247240067, 9.71359293908, 0.974745631218, -0.410768407164
0.01155, 0.500169098377, 9.79937706143, 0.972404360771, -0.410768407164
0.01156, 0.500169098377, 9.73698869348, 0.969907045364, -0.332654162776
0.01157, 0.500247240067, 9.75258555263, 0.967643797398, -0.473259802675
0.01158, 0.500169098377, 9.70579404384, 0.965380609035, -0.504505471326
0.01159, 0.500325381756, 9.63560678065, 0.963039338589, -0.535751169082
0.0116, 0.500325381756, 9.70579404384, 0.960620045662, -0.457636953797
0.01161, 0.500247240067, 9.85396746546, 0.95843487978, -0.371711299522
0.01162, 0.500247240067, 9.77598130703, 0.956249713898, -0.44201410492
0.01163, 0.500247240067, 9.76818334311, 0.953908503056, -0.55918545695
0.01164, 0.500247240067, 9.78378020227, 0.951645255089, -0.402956997277
0.01165, 0.500247240067, 9.61221102625, 0.949460089207, -0.551374047063
0.01166, 0.500169098377, 9.60441213101, 0.947118878365, -0.496694061439
0.01167, 0.500247240067, 9.65900253505, 0.944855630398, -0.465448363684
0.01168, 0.500247240067, 9.70579404384, 0.94282656908, -0.512316939421
0.01169, 0.500247240067, 9.75258555263, 0.940563380718, -0.520128349308
0.0117, 0.500169098377, 9.76038444787, 0.938378214836, -0.566996866837
0.01171, 0.500247240067, 9.75258555263, 0.936114966869, -0.504505471326
0.01172, 0.500247240067, 9.73698869348, 0.934085905552, -0.496694061439
0.01173, 0.500090956688, 9.71359293908, 0.93182271719, -0.465448363684
0.01174, 0.500325381756, 9.73698869348, 0.929715573788, -0.566996866837
0.01175, 0.500247240067, 9.65900253505, 0.927608430386, -0.512316939421
0.01176, 0.500247240067, 9.72139183432, 0.925423264503, -0.527939759195
0.01177, 0.500247240067, 9.72139183432, 0.923316180706, -0.473259802675
0.01178, 0.500247240067, 9.66680143028, 0.921287059784, -0.582619744819
0.01179, 0.500247240067, 9.58101637661, 0.919179975986, -0.434202665929
0.0118, 0.500169098377, 9.76038444787, 0.917072832584, -0.418579817051
0.01181, 0.500247240067, 9.63560678065, 0.914965689182, -0.481071212562
0.01182, 0.500169098377, 9.69019718468, 0.912936627865, -0.340465601766
0.01183, 0.500169098377, 9.74478758872, 0.910829484463, -0.520128349308
0.01184, 0.500247240067, 9.5498226583, 0.908878445625, -0.520128349308
0.01185, 0.500325381756, 9.70579404384, 0.906849384308, -0.504505471326
0.01186, 0.500247240067, 9.71359293908, 0.904820263386, -0.488882651553
0.01187, 0.500325381756, 9.69799607992, 0.902869224548, -0.449825514806
0.01188, 0.500247240067, 9.69799607992, 0.900762140751, -0.598242564593
0.01189, 0.500247240067, 9.73698869348, 0.898811101913, -0.520128349308
0.0119, 0.500325381756, 9.69019718468, 0.896860063076, -0.574808276724
0.01191, 0.500169098377, 9.72918979824, 0.894908964634, -0.55918545695
0.01192, 0.500169098377, 9.67460032552, 0.892957925797, -0.434202665929
0.01193, 0.500169098377, 9.64340567589, 0.891006886959, -0.418579817051
0.01194, 0.500325381756, 9.77598130703, 0.888977825642, -0.44201410492
0.01195, 0.500247240067, 9.70579404384, 0.887104809284, -0.488882651553
0.01196, 0.500169098377, 9.75258555263, 0.885153770447, -0.512316939421
0.01197, 0.500247240067, 9.72139183432, 0.883202731609, -0.379522709409
0.01198, 0.500247240067, 9.62000992149, 0.881329715252, -0.598242564593
0.01199, 0.500247240067, 9.76818334311, 0.879456758499, -0.504505471326
0.012, 0.500169098377, 9.72139183432, 0.877583742142, -0.527939759195
0.01201, 0.500247240067, 9.74478758872, 0.875710725784, -0.457636953797
0.01202, 0.500169098377, 9.65120457113, 0.873915791512, -0.520128349308
0.01203, 0.500325381756, 9.81497485191, 0.872042775154, -0.379522709409
0.01204, 0.500325381756, 9.73698869348, 0.870091736317, -0.481071212562
0.01205, 0.500247240067, 9.71359293908, 0.868296802044, -0.520128349308
0.01206, 0.500247240067, 9.70579404384, 0.866423785686, -0.535751169082
0.01207, 0.500325381756, 9.62000992149, 0.864706873894, -0.449825514806
0.01208, 0.500247240067, 9.58881527185, 0.862833857536, -0.488882651553
0.01209, 0.500090956688, 9.69019718468, 0.861038923264, -0.512316939421
0.0121, 0.500247240067, 9.63560678065, 0.859243929386, -0.535751169082
0.01211, 0.50040346384, 9.75258555263, 0.857448995113, -0.449825514806
0.01212, 0.500169098377, 9.62000992149, 0.855732083321, -0.473259802675
0.01213, 0.500169098377, 9.72918979824, 0.853859066963, -0.629488262348
0.01214, 0.500247240067, 9.8617663607, 0.85222017765, -0.426391256042
0.01215, 0.500247240067, 9.69019718468, 0.850503265858, -0.465448363684
0.01216, 0.500247240067, 9.72139183432, 0.848708331585, -0.481071212562
0.01217, 0.50040346384, 9.79157909751, 0.846913397312, -0.402956997277
0.01218, 0.500247240067, 9.69019718468, 0.845196485519, -0.504505471326
0.01219, 0.500247240067, 9.75258555263, 0.843479514122, -0.457636953797
0.0122, 0.500247240067, 9.77598130703, 0.841762602329, -0.535751169082
0.01221, 0.500169098377, 9.70579404384, 0.840123772621, -0.457636953797
0.01222, 0.500169098377, 9.76818334311, 0.838484883308, -0.574808276724
0.01223, 0.500169098377, 9.70579404384, 0.836767971516, -0.551374047063
0.01224, 0.500169098377, 9.69019718468, 0.835129082203, -0.465448363684
0.01225, 0.500169098377, 9.65900253505, 0.83349019289, -0.465448363684
0.01226, 0.500090956688, 9.60441213101, 0.831773281097, -0.481071212562
0.01227, 0.500169098377, 9.74478758872, 0.830134391785, -0.410768407164
0.01228, 0.500169098377, 9.75258555263, 0.828573584557, -0.457636953797
0.01229, 0.500325381756, 9.77598130703, 0.826856672764, -0.55918545695
0.0123, 0.500247240067, 9.73698869348, 0.825295805931, -0.504505471326
0.01231, 0.500325381756, 9.72139183432, 0.823578894138, -0.457636953797
0.01232, 0.500247240067, 9.8851621151, 0.82209610939, -0.457636953797
0.01233, 0.500169098377, 9.71359293908, 0.820379197598, -0.543562578969
0.01234, 0.500247240067, 9.76038444787, 0.818896412849, -0.449825514806
0.01235, 0.500169098377, 9.76818334311, 0.817335605621, -0.449825514806
0.01236, 0.500247240067, 9.71359293908, 0.815696716309, -0.481071212562
0.01237, 0.500169098377, 9.66680143028, 0.814135849476, -0.457636953797
0.01238, 0.500169098377, 9.68239828944, 0.812653064728, -0.488882651553
0.01239, 0.500169098377, 9.65120457113, 0.8110922575, -0.465448363684
0.0124, 0.500169098377, 9.66680143028, 0.809453368187, -0.520128349308
0.01241, 0.500325381756, 9.69799607992, 0.807970583439, -0.402956997277
0.01242, 0.500169098377, 9.65120457113, 0.806487798691, -0.527939759195
0.01243, 0.500169098377, 9.66680143028, 0.804926931858, -0.465448363684
0.01244, 0.500325381756, 9.76818334311, 0.80336612463, -0.379522709409
0.01245, 0.500247240067, 9.79937706143, 0.801883339882, -0.418579817051
0.01246, 0.500169098377, 9.66680143028, 0.800400555134, -0.379522709409
0.01247, 0.500325381756, 9.66680143028, 0.798917770386, -0.488882651553
0.01248, 0.500247240067, 9.73698869348, 0.797434985638, -0.44201410492
0.01249, 0.500169098377, 9.8851621151, 0.79603022337, -0.551374047063
0.0125, 1.51400387287, 28.3366367221, 0.802429616451, -0.426391256042
0.01251, 4.42986297607, 90.9749493003, 0.822798490524, -0.277974206256
0.01252, 4.49323272705, 89.8051634431, 0.843167364597, -0.262351357378
0.01253, 4.4958114624, 89.0876948833, 0.863380134106, -0.356088450644
0.01254, 4.49682712555, 88.5651856661, 0.883436858654, -0.582619744819
0.01255, 4.49721765518, 88.4482115507, 0.903259456158, -0.652922550216
0.01256, 4.49737405777, 88.2688388228, 0.922847926617, -0.551374047063
0.01257, 4.49760818481, 88.3078351617, 0.942358314991, -0.520128349308
0.01258, 4.4977645874, 88.4092152119, 0.961712658405, -0.418579817051
0.01259, 4.4977645874, 88.456004858, 0.980832874775, -0.44201410492
0.0126, 4.4978427887, 88.4170159698, 0.99979698658, -0.449825514806
0.01261, 4.4978427887, 88.3936211467, 1.0186830759, -0.44201410492
0.01262, 4.4978427887, 88.370218873, 1.03741300106, -0.457636953797
0.01263, 4.49792098999, 88.1674587727, 1.05598688126, -0.410768407164
0.01264, 4.49792098999, 88.4248092771, 1.07448279858, -0.512316939421
0.01265, 4.49792098999, 88.2610455155, 1.09282255173, -0.457636953797
0.01266, 4.49799919128, 88.4326100349, 1.111084342, -0.309219904011
0.01267, 4.49792098999, 88.3858203888, 1.12911200523, -0.3873341484
0.01268, 4.49799919128, 88.3546248078, 1.14713954926, -0.395145558286
0.01269, 4.49807739258, 88.4092152119, 1.16493308544, -0.379522709409
0.0127, 4.49815559387, 88.2376432419, 1.18264853954, -0.512316939421
0.01271, 4.49815559387, 88.2454439998, 1.20020794868, -0.449825514806
0.01272, 4.49815559387, 88.4248092771, 1.21768927574, -0.473259802675
0.01273, 4.49799919128, 88.4638056159, 1.23509252071, -0.488882651553
0.01274, 4.49815559387, 88.4248092771, 1.25226163864, -0.402956997277
0.01275, 4.49807739258, 88.3624255657, 1.26943087578, -0.426391256042
0.01276, 4.49815559387, 88.2298499346, 1.28636586666, -0.449825514806
0.01277, 4.49807739258, 88.2766395807, 1.30330097675, -0.363899860531
0.01278, 4.49831151962, 88.370218873, 1.32015788555, -0.402956997277
0.01279, 4.49831151962, 88.3312299848, 1.33693683147, -0.527939759195
0.0128, 4.49815559387, 88.3390307426, 1.35348176956, -0.410768407164
0.01281, 4.49815559387, 88.2142484188, 1.36994850636, -0.395145558286
0.01282, 4.49823331833, 88.2922336459, 1.38633728027, -0.379522709409
0.01283, 4.49815559387, 88.3078351617, 1.40264797211, -0.590431154706
0.01284, 4.49815559387, 88.3078351617, 1.41880261898, -0.488882651553
0.01285, 4.49838972092, 88.456004858, 1.43480110168, -0.371711299522
0.01286, 4.49823331833, 88.2532447577, 1.45087766647, -0.465448363684
0.01287, 4.49815559387, 88.487200439, 1.46664214134, -0.527939759195
0.01288, 4.49831151962, 88.3312299848, 1.482406497, -0.379522709409
0.01289, 4.49823331833, 88.3468240499, 1.49817097187, -0.379522709409
0.0129, 4.49823331833, 88.4170159698, 1.51370120049, -0.457636953797
0.01291, 4.49831151962, 88.3078351617, 1.52923154831, -0.473259802675
0.01292, 4.49823331833, 88.2844403386, 1.54468381405, -0.410768407164
0.01293, 4.49823331833, 88.315628469, 1.5600579977, -0.512316939421
0.01294, 4.49815559387, 88.3312299848, 1.57519805431, -0.434202665929
0.01295, 4.49831151962, 88.3234292269, 1.59033811092, -0.418579817051
0.01296, 4.49838972092, 88.3546248078, 1.60540020466, -0.465448363684
0.01297, 4.49823331833, 88.2298499346, 1.62038421631, -0.418579817051
0.01298, 4.49838972092, 88.3078351617, 1.63513410091, -0.418579817051
0.01299, 4.49823331833, 88.315628469, 1.65004003048, -0.356088450644
0.013, 4.49823331833, 88.2688388228, 1.66478991508, -0.512316939421
0.01301, 4.49823331833, 88.2532447577, 1.67922759056, -0.465448363684
0.01302, 4.49823331833, 88.3312299848, 1.69374334812, -0.371711299522
0.01303, 4.49823331833, 88.2532447577, 1.70825910568, -0.551374047063
0.01304, 4.49815559387, 88.2844403386, 1.7225407362, -0.512316939421
0.01305, 4.49823331833, 88.2298499346, 1.73682236671, -0.449825514806
0.01306, 4.49831151962, 88.3234292269, 1.75102591515, -0.496694061439
0.01307, 4.49823331833, 88.2688388228, 1.76507341862, -0.379522709409
0.01308, 4.49831151962, 88.1752595305, 1.77912092209, -0.3873341484
0.01309, 4.49831151962, 88.3312299848, 1.79309034348, -0.371711299522
0.0131, 4.49831151962, 88.0894735456, 1.8069037199, -0.488882651553
0.01311, 4.49823331833, 88.2610455155, 1.82063913345, -0.473259802675
0.01312, 4.49831151962, 88.370218873, 1.83429634571, -0.332654162776
0.01313, 4.49831151962, 88.2688388228, 1.84803164005, -0.574808276724
0.01314, 4.49831151962, 88.3624255657, 1.86145484447, -0.473259802675
0.01315, 4.49831151962, 88.1518647075, 1.87495601177, -0.481071212562
0.01316, 4.49815559387, 88.2922336459, 1.88830113411, -0.473259802675
0.01317, 4.49823331833, 88.2610455155, 1.90164625645, -0.481071212562
0.01318, 4.49831151962, 88.2844403386, 1.91483533382, -0.488882651553
0.01319, 4.49831151962, 88.3078351617, 1.9280244112, -0.371711299522
0.0132, 4.49831151962, 88.2766395807, 1.94105732441, -0.551374047063
0.01321, 4.49831151962, 88.1284624338, 1.9541683197, -0.520128349308
0.01322, 4.49823331833, 88.1440639496, 1.96704518795, -0.44201410492
0.01323, 4.49831151962, 88.2610455155, 1.9799220562, -0.379522709409
0.01324, 4.49831151962, 88.3000344038, 1.99272096157, -0.543562578969
0.01325, 4.49838972092, 88.3078351617, 2.00536370277, -0.371711299522
0.01326, 4.49838972092, 88.2220491767, 2.01800632477, -0.473259802675
0.01327, 4.49831151962, 88.2922336459, 2.03064918518, -0.496694061439
0.01328, 4.49823331833, 88.2298499346, 2.04305768013, -0.285785645247
0.01329, 4.49823331833, 88.370218873, 2.05546665192, -0.512316939421
0.0133, 4.49823331833, 88.2922336459, 2.06795310974, -0.496694061439
0.01331, 4.49823331833, 88.1596580148, 2.08012771606, -0.402956997277
0.01332, 4.49823331833, 88.2376432419, 2.09238028526, -0.457636953797
0.01333, 4.49823331833, 88.2376432419, 2.10455465317, -0.488882651553
0.01334, 4.49831151962, 88.315628469, 2.11657309532, -0.465448363684
0.01335, 4.49831151962, 88.3078351617, 2.12866950035, -0.457636953797
0.01336, 4.49831151962, 88.2532447577, 2.14060997963, -0.582619744819
0.01337, 4.49831151962, 88.2688388228, 2.15247225761, -0.535751169082
0.01338, 4.49831151962, 88.2610455155, 2.16425657272, -0.363899860531
0.01339, 4.49831151962, 88.2454439998, 2.17604088783, -0.363899860531
0.0134, 4.49831151962, 88.3078351617, 2.18766903877, -0.418579817051
0.01341, 4.49831151962, 88.3234292269, 2.19929742813, -0.332654162776
0.01342, 4.49823331833, 88.3078351617, 2.21084737778, -0.512316939421
0.01343, 4.49838972092, 88.2610455155, 2.22224164009, -0.465448363684
0.01344, 4.49831151962, 88.1752595305, 2.23379182816, -0.512316939421
0.01345, 4.49823331833, 88.2922336459, 2.24502968788, -0.504505471326
0.01346, 4.49823331833, 88.2064551115, 2.25650191307, -0.457636953797
0.01347, 4.49831151962, 88.2454439998, 2.2677397728, -0.457636953797
0.01348, 4.49823331833, 88.370218873, 2.27882170677, -0.457636953797
0.01349, 4.49831151962, 88.3078351617, 2.28998184204, -0.410768407164
0.0135, 4.49831151962, 88.2064551115, 2.3010635376, -0.504505471326
0.01351, 4.49831151962, 88.2142484188, 2.31198954582, -0.574808276724
0.01352, 4.49838972092, 88.2766395807, 2.3229932785, -0.410768407164
0.01353, 4.49831151962, 88.2532447577, 2.33376312256, -0.465448363684
0.01354, 4.49831151962, 88.2844403386, 2.34468889236, -0.488882651553
0.01355, 4.49831151962, 88.2610455155, 2.35545873642, -0.473259802675
0.01356, 4.49823331833, 88.2454439998, 2.36607241631, -0.363899860531
0.01357, 4.49823331833, 88.3312299848, 2.37676405907, -0.504505471326
0.01358, 4.49831151962, 88.2454439998, 2.38729977608, -0.566996866837
0.01359, 4.49815559387, 88.1752595305, 2.39775729179, -0.426391256042
0.0136, 4.49831151962, 88.315628469, 2.40829277039, -0.566996866837
0.01361, 4.49815559387, 88.2532447577, 2.41875052452, -0.434202665929
0.01362, 4.49831151962, 88.2766395807, 2.42905187607, -0.418579817051
0.01363, 4.49831151962, 88.1830528378, 2.43935346603, -0.481071212562
0.01364, 4.49823331833, 88.3234292269, 2.449655056, -0.488882651553
0.01365, 4.49831151962, 88.1752595305, 2.4597222805, -0.590431154706
0.01366, 4.49823331833, 88.1362631917, 2.4698677063, -0.449825514806
0.01367, 4.49846792221, 88.2688388228, 2.47993516922, -0.371711299522
0.01368, 4.49831151962, 88.2454439998, 2.49000239372, -0.496694061439
0.01369, 4.49815559387, 88.1596580148, 2.49991369247, -0.465448363684
0.0137, 4.49831151962, 88.0894735456, 2.50982499123, -0.44201410492
0.01371, 4.49838972092, 88.2688388228, 2.51981449127, -0.473259802675
0.01372, 4.49831151962, 88.2064551115, 2.52949166298, -0.418579817051
0.01373, 4.49823331833, 88.2142484188, 2.53932476044, -0.55918545695
0.01374, 4.49831151962, 88.2220491767, 2.54892396927, -0.473259802675
0.01375, 4.49831151962, 88.2454439998, 2.55867910385, -0.418579817051
0.01376, 4.49823331833, 88.2142484188, 2.56820034981, -0.55918545695
0.01377, 4.49838972092, 88.1206691265, 2.57779932022, -0.481071212562
0.01378, 4.49831151962, 88.1752595305, 2.58732032776, -0.496694061439
0.01379, 4.49831151962, 88.2064551115, 2.59660744667, -0.496694061439
0.0138, 4.49823331833, 88.1674587727, 2.60605049133, -0.566996866837
0.01381, 4.49838972092, 88.1830528378, 2.615493536, -0.426391256042
0.01382, 4.49831151962, 88.2220491767, 2.62462425232, -0.481071212562
0.01383, 4.49831151962, 88.2298499346, 2.63398933411, -0.363899860531
0.01384, 4.49831151962, 88.2298499346, 2.64312028885, -0.410768407164
0.01385, 4.49831151962, 88.2298499346, 2.65232920647, -0.449825514806
0.01386, 4.49823331833, 88.1440639496, 2.66138195992, -0.496694061439
0.01387, 4.49823331833, 88.0738720298, 2.67043471336, -0.449825514806
0.01388, 4.49831151962, 88.2064551115, 2.67940950394, -0.371711299522
0.01389, 4.49823331833, 88.1752595305, 2.68838429451, -0.44201410492
0.0139, 4.49831151962, 88.1986543536, 2.69728112221, -0.434202665929
0.01391, 4.49838972092, 88.1362631917, 2.70609974861, -0.621676852461
0.01392, 4.49831151962, 88.1674587727, 2.71491861343, -0.551374047063
0.01393, 4.49831151962, 88.1206691265, 2.72365927696, -0.449825514806
0.01394, 4.49831151962, 88.2220491767, 2.73239994049, -0.457636953797
0.01395, 4.49823331833, 88.1050676107, 2.74106240273, -0.520128349308
0.01396, 4.49831151962, 88.1206691265, 2.7496471405, -0.481071212562
0.01397, 4.49815559387, 88.3936211467, 2.75815367699, -0.348277011653
0.01398, 4.49831151962, 88.1596580148, 2.76673817635, -0.434202665929
0.01399, 4.49831151962, 88.1284624338, 2.77524471283, -0.520128349308
0.014, 4.49831151962, 88.1830528378, 2.78367328644, -0.512316939421
0.01401, 4.49831151962, 88.1284624338, 2.79210186005, -0.582619744819
0.01402, 4.49838972092, 88.2766395807, 2.80053019524, -0.473259802675
0.01403, 4.49831151962, 88.1440639496, 2.80880260468, -0.574808276724
0.01404, 4.49846792221, 88.2376432419, 2.81699705124, -0.410768407164
0.01405, 4.49838972092, 88.1128683686, 2.82526946068, -0.410768407164
0.01406, 4.49831151962, 88.1986543536, 2.83346390724, -0.465448363684
0.01407, 4.49831151962, 88.1986543536, 2.84158015251, -0.496694061439
0.01408, 4.49838972092, 88.1518647075, 2.84961843491, -0.481071212562
0.01409, 4.49838972092, 88.1908535957, 2.8576567173, -0.410768407164
0.0141, 4.49823331833, 88.2922336459, 2.86577296257, -0.402956997277
0.01411, 4.49823331833, 88.0972743034, 2.87357735634, -0.434202665929
0.01412, 4.49831151962, 88.3078351617, 2.88145947456, -0.473259802675
0.01413, 4.49831151962, 88.2766395807, 2.88949775696, -0.449825514806
0.01414, 4.49823331833, 88.2064551115, 2.89722394943, -0.590431154706
0.01415, 4.49831151962, 88.2298499346, 2.90502810478, -0.496694061439
0.01416, 4.49831151962, 88.2064551115, 2.91283226013, -0.481071212562
0.01417, 4.49823331833, 88.2454439998, 2.92055821419, -0.488882651553
0.01418, 4.49838972092, 88.2142484188, 2.92820644379, -0.512316939421
0.01419, 4.49838972092, 88.2220491767, 2.93601059914, -0.465448363684
0.0142, 4.49838972092, 88.2376432419, 2.94350266457, -0.457636953797
0.01421, 4.49838972092, 88.2298499346, 2.95099449158, -0.473259802675
0.01422, 4.49838972092, 88.1284624338, 2.95856451988, -0.496694061439
0.01423, 4.49838972092, 88.1518647075, 2.96605658531, -0.434202665929
0.01424, 4.49838972092, 88.1986543536, 2.97347044945, -0.434202665929
0.01425, 4.49838972092, 88.1440639496, 2.98072838783, -0.574808276724
0.01426, 4.49831151962, 88.2922336459, 2.98822045326, -0.55918545695
0.01427, 4.49831151962, 88.2220491767, 2.99547839165, -0.457636953797
0.01428, 4.49831151962, 88.0972743034, 3.00281429291, -0.527939759195
0.01429, 4.49831151962, 88.2376432419, 3.01015019417, -0.457636953797
0.0143, 4.49831151962, 88.1206691265, 3.01725196838, -0.527939759195
0.01431, 4.49831151962, 88.2454439998, 3.0243537426, -0.481071212562
0.01432, 4.49838972092, 88.2922336459, 3.03153347969, -0.402956997277
0.01433, 4.49838972092, 88.2064551115, 3.0387134552, -0.371711299522
